Open,High,Low,Close,Adj Close,Volume
668.2000122070312,687.5599975585938,662.1799926757812,686.8499755859375,686.8499755859375,532500
682.8200073242188,697.9500122070312,682.3400268554688,690.489990234375,690.489990234375,662800
688.3499755859375,702.5900268554688,682.510009765625,701.1400146484375,701.1400146484375,496500
695.3300170898438,728.4500122070312,695.3300170898438,726.8300170898438,726.8300170898438,750500
725.0,747.0,723.3800048828125,736.469970703125,736.469970703125,476700
733.72998046875,739.3499755859375,721.0399780273438,723.9400024414062,723.9400024414062,364900
725.1699829101562,732.2100219726562,714.1099853515625,717.5499877929688,717.5499877929688,455900
720.219970703125,724.9400024414062,713.1199951171875,724.0999755859375,724.0999755859375,384600
724.5700073242188,729.5,712.8699951171875,713.8800048828125,713.8800048828125,407900
710.0,727.3499755859375,709.9099731445312,721.6199951171875,721.6199951171875,469700
723.0999755859375,733.4199829101562,722.1799926757812,730.2899780273438,730.2899780273438,475100
734.0599975585938,744.719970703125,733.4099731445312,743.8599853515625,743.8599853515625,431600
746.5999755859375,748.6799926757812,726.5999755859375,728.1500244140625,728.1500244140625,433700
725.1799926757812,725.5,706.1300048828125,707.77001953125,707.77001953125,483100
706.9400024414062,715.9000244140625,699.2100219726562,713.4199829101562,713.4199829101562,471200
713.719970703125,722.489990234375,707.4099731445312,714.25,714.25,551100
714.25,722.489990234375,707.5599975585938,713.2899780273438,713.2899780273438,643900
654.1799926757812,666.489990234375,621.5399780273438,623.280029296875,623.280029296875,1983800
624.8900146484375,630.27001953125,606.010009765625,606.5499877929688,606.5499877929688,1149400
603.2100219726562,624.7000122070312,601.5800170898438,610.6500244140625,610.6500244140625,917600
612.1199951171875,613.8699951171875,596.3099975585938,603.489990234375,603.489990234375,676600
601.780029296875,629.47998046875,599.9000244140625,628.0800170898438,628.0800170898438,816800
624.27001953125,627.5,596.9299926757812,603.5499877929688,603.5499877929688,683100
599.0499877929688,609.4299926757812,586.8200073242188,608.4000244140625,608.4000244140625,683500
603.7899780273438,614.510009765625,600.1500244140625,610.0700073242188,610.0700073242188,872500
622.3499755859375,627.989990234375,604.27001953125,611.8099975585938,611.8099975585938,842800
608.1099853515625,619.8099975585938,603.780029296875,607.530029296875,607.530029296875,810100
606.3400268554688,628.1799926757812,606.3400268554688,622.3400268554688,622.3400268554688,770900
619.510009765625,643.1300048828125,619.010009765625,635.6199951171875,635.6199951171875,594600
634.3499755859375,643.969970703125,629.7000122070312,638.8300170898438,638.8300170898438,566100
648.989990234375,652.2999877929688,636.0999755859375,648.3400268554688,648.3400268554688,533700
637.3200073242188,638.510009765625,592.5499877929688,599.8699951171875,599.8699951171875,963700
597.6099853515625,609.8300170898438,586.3499755859375,601.530029296875,601.530029296875,805500
